Date,HBAR-USD
2023-09-26,0.04941299930214882
2023-09-27,0.0494530014693737
2023-09-28,0.049880001693964005
2023-09-29,0.04951599985361099
2023-09-30,0.049747999757528305
2023-10-01,0.05078100040555
2023-10-02,0.049922000616788864
2023-10-03,0.04936600103974342
2023-10-04,0.048861000686883926
2023-10-05,0.048106998205184937
2023-10-06,0.04843999817967415
2023-10-07,0.048225998878479004
2023-10-08,0.04805900156497955
2023-10-09,0.04648900032043457
2023-10-10,0.04694199934601784
2023-10-11,0.04662099853157997
2023-10-12,0.04562399908900261
2023-10-13,0.04667000100016594
2023-10-14,0.04682299867272377
2023-10-15,0.04678799957036972
2023-10-16,0.04751500114798546
2023-10-17,0.04669199883937836
2023-10-18,0.04745600000023842
2023-10-19,0.045816000550985336
2023-10-20,0.04743000119924545
2023-10-21,0.049031998962163925
2023-10-22,0.04992600157856941
2023-10-23,0.05180000141263008
2023-10-24,0.05136600136756897
2023-10-25,0.052083998918533325
2023-10-26,0.052946001291275024
2023-10-27,0.050992999225854874
2023-10-28,0.05195999890565872
2023-10-29,0.0524899996817112
2023-10-30,0.053707998245954514
2023-10-31,0.052487000823020935
2023-11-01,0.053603000938892365
2023-11-02,0.055486999452114105
2023-11-03,0.05477999895811081
2023-11-04,0.055697001516819
2023-11-05,0.05589500069618225
2023-11-06,0.058580998331308365
2023-11-07,0.05758700147271156
2023-11-08,0.06060799956321716
2023-11-09,0.059773001819849014
2023-11-10,0.06282900273799896
2023-11-11,0.06190099939703941
2023-11-12,0.062144000083208084
2023-11-13,0.05917299911379814
2023-11-14,0.05849999934434891
2023-11-15,0.06182600185275078
2023-11-16,0.06080299988389015
2023-11-17,0.06382700055837631
2023-11-18,0.0616689994931221
2023-11-19,0.06258399784564972
2023-11-20,0.06608500331640244
2023-11-21,0.058775000274181366
2023-11-22,0.06250400096178055
2023-11-23,0.061599001288414
2023-11-24,0.06231699883937836
2023-11-25,0.06353799998760223
2023-11-26,0.06292100250720978
2023-11-27,0.06155800074338913
2023-11-28,0.061177000403404236
2023-11-29,0.060141999274492264
2023-11-30,0.0602400004863739
2023-12-01,0.060878001153469086
2023-12-02,0.06248199939727783
2023-12-03,0.06228699907660484
2023-12-04,0.06383100152015686
2023-12-05,0.06591600179672241
2023-12-06,0.06855099648237228
2023-12-07,0.06921800225973129
2023-12-08,0.07425600290298462
2023-12-09,0.07438100129365921
2023-12-10,0.07505899667739868
2023-12-11,0.07096599787473679
2023-12-12,0.07548700273036957
2023-12-13,0.07682699710130692
2023-12-14,0.08384300023317337
2023-12-15,0.07996699959039688
2023-12-16,0.07990100234746933
2023-12-17,0.07854200154542923
2023-12-18,0.07949499785900116
2023-12-19,0.08154799789190292
2023-12-20,0.08699999749660492
2023-12-21,0.09124100208282471
2023-12-22,0.09091100096702576
2023-12-23,0.09123100340366364
2023-12-24,0.09031300246715546
2023-12-25,0.09249900281429291
2023-12-26,0.08979800343513489
2023-12-27,0.0922119989991188
2023-12-28,0.08954799920320511
2023-12-29,0.08904699981212616
2023-12-30,0.0871260017156601
2023-12-31,0.08591599762439728
2024-01-01,0.09161599725484848
2024-01-02,0.09699299931526184
2024-01-03,0.08830200135707855
2024-01-04,0.08812099695205688
2024-01-05,0.08477699756622314
2024-01-06,0.07952400296926498
2024-01-07,0.07520700246095657
2024-01-08,0.0815730020403862
2024-01-09,0.07750000059604645
2024-01-10,0.08333499729633331
2024-01-11,0.08427800238132477
2024-01-12,0.08006200194358826
2024-01-13,0.0811619982123375
2024-01-14,0.07706499844789505
2024-01-15,0.07778999954462051
2024-01-16,0.0805559977889061
2024-01-17,0.07900100201368332
2024-01-18,0.07521499693393707
2024-01-19,0.07555100321769714
2024-01-20,0.07635200023651123
2024-01-21,0.07542700320482254
2024-01-22,0.07120800018310547
2024-01-23,0.07062599807977676
2024-01-24,0.07224400341510773
2024-01-25,0.07133500277996063
2024-01-26,0.0745370015501976
2024-01-27,0.07443699985742569
2024-01-28,0.07335600256919861
2024-01-29,0.07440999895334244
2024-01-30,0.07293599843978882
2024-01-31,0.06954099982976913
2024-02-01,0.07022900134325027
2024-02-02,0.06919199973344803
2024-02-03,0.06929200142621994
2024-02-04,0.06841100007295609
2024-02-05,0.06942900270223618
2024-02-06,0.0749329999089241
2024-02-07,0.07588600367307663
2024-02-08,0.0760129988193512
2024-02-09,0.0794610008597374
2024-02-10,0.0789399966597557
2024-02-11,0.07829199731349945
2024-02-12,0.0797479972243309
2024-02-13,0.08151400089263916
2024-02-14,0.08250600099563599
2024-02-15,0.08286699652671814
2024-02-16,0.0856499969959259
2024-02-17,0.08349700272083282
2024-02-18,0.08974699676036835
2024-02-19,0.11199399828910828
2024-02-20,0.10745900124311447
2024-02-21,0.10455799847841263
2024-02-22,0.11610600352287292
2024-02-23,0.10941000282764435
2024-02-24,0.11009500175714493
2024-02-25,0.10923200100660324
2024-02-26,0.11161799728870392
2024-02-27,0.10823699831962585
2024-02-28,0.11351799964904785
2024-02-29,0.11448899656534195
2024-03-01,0.11677300184965134
2024-03-02,0.11544600129127502
2024-03-03,0.11300300061702728
2024-03-04,0.11735799908638
2024-03-05,0.1117430031299591
2024-03-06,0.12581799924373627
2024-03-07,0.1339469999074936
2024-03-08,0.1307159960269928
2024-03-09,0.1307629942893982
2024-03-10,0.12593799829483032
2024-03-11,0.13268400728702545
2024-03-12,0.1331769973039627
2024-03-13,0.13261500000953674
2024-03-14,0.12697400152683258
2024-03-15,0.12026199698448181
2024-03-16,0.1108120009303093
2024-03-17,0.11636500060558319
2024-03-18,0.11187300086021423
2024-03-19,0.1013059988617897
2024-03-20,0.11138100177049637
2024-03-21,0.10998599976301193
2024-03-22,0.10640499740839005
2024-03-23,0.10661999881267548
2024-03-24,0.10986299812793732
2024-03-25,0.11714699864387512
2024-03-26,0.12032999843358994
2024-03-27,0.11373399943113327
2024-03-28,0.11619599908590317
2024-03-29,0.11609899997711182
2024-03-30,0.11361899971961975
2024-03-31,0.115727998316288
2024-04-01,0.10998699814081192
2024-04-02,0.10360199958086014
2024-04-03,0.10271699726581573
2024-04-04,0.10518600046634674
2024-04-05,0.10462299734354019
2024-04-06,0.10600700229406357
2024-04-07,0.10585799813270569
2024-04-08,0.10948999971151352
2024-04-09,0.10341499745845795
2024-04-10,0.10231699794530869
2024-04-11,0.09991499781608582
2024-04-12,0.08771099895238876
2024-04-13,0.07886400073766708
2024-04-14,0.08361099660396576
2024-04-15,0.07953000068664551
2024-04-16,0.07988999783992767
2024-04-17,0.07811299711465836
2024-04-18,0.08230199664831161
2024-04-19,0.08050400018692017
2024-04-20,0.08689799904823303
2024-04-21,0.08877699822187424
2024-04-22,0.09041199833154678
2024-04-23,0.15649199485778809
2024-04-24,0.12461300194263458
2024-04-25,0.1196729987859726
2024-04-26,0.11091899871826172
2024-04-27,0.10648100078105927
2024-04-28,0.10352800041437149
2024-04-29,0.10325399786233902
2024-04-30,0.09366399794816971
2024-05-01,0.09975799918174744
2024-05-02,0.10040199756622314
2024-05-03,0.11143700033426285
2024-05-04,0.10888099670410156
2024-05-05,0.1103219985961914
2024-05-06,0.1140419989824295
2024-05-07,0.10789000242948532
2024-05-08,0.10610499978065491
2024-05-09,0.1106489971280098
2024-05-10,0.1057479977607727
2024-05-11,0.10662700235843658
2024-05-12,0.10856900364160538
2024-05-13,0.10754100233316422
2024-05-14,0.10521499812602997
2024-05-15,0.11099199950695038
2024-05-16,0.11233499646186829
2024-05-17,0.11492999643087387
2024-05-18,0.11465000361204147
2024-05-19,0.11096300184726715
2024-05-20,0.11757399886846542
2024-05-21,0.11507300287485123
2024-05-22,0.11324799805879593
2024-05-23,0.10881400108337402
2024-05-24,0.10794799774885178
2024-05-25,0.10852599889039993
2024-05-26,0.10676699876785278
2024-05-27,0.10674300044775009
2024-05-28,0.10434100031852722
2024-05-29,0.10309399664402008
2024-05-30,0.10064300149679184
2024-05-31,0.10017900168895721
2024-06-01,0.09991999715566635
2024-06-02,0.09919700026512146
2024-06-03,0.10135900229215622
2024-06-04,0.10246499627828598
2024-06-05,0.10445400327444077
2024-06-06,0.10141599923372269
2024-06-07,0.09400700032711029
2024-06-08,0.0903329998254776
2024-06-09,0.09144199639558792
2024-06-10,0.08911299705505371
2024-06-11,0.08735600113868713
2024-06-12,0.09174399822950363
2024-06-13,0.08831699937582016
2024-06-14,0.08632899820804596
2024-06-15,0.08480700105428696
2024-06-16,0.08633600175380707
2024-06-17,0.08019699901342392
2024-06-18,0.07772199809551239
2024-06-19,0.08047699928283691
2024-06-20,0.08032400161027908
2024-06-21,0.07869499921798706
2024-06-22,0.07785499840974808
2024-06-23,0.07621099799871445
2024-06-24,0.07753700017929077
2024-06-25,0.07874699681997299
2024-06-26,0.07611200213432312
2024-06-27,0.07861900329589844
2024-06-28,0.07679399847984314
2024-06-29,0.07611600309610367
2024-06-30,0.07652100175619125
2024-07-01,0.0767040029168129
2024-07-02,0.0780239999294281
2024-07-03,0.07213199883699417
2024-07-04,0.06630799919366837
2024-07-05,0.06711100041866302
2024-07-06,0.07006599754095078
2024-07-07,0.06456699967384338
2024-07-08,0.06634700298309326
2024-07-09,0.06778000295162201
2024-07-10,0.06642799824476242
2024-07-11,0.0656450018286705
2024-07-12,0.0673229992389679
2024-07-13,0.07133899629116058
2024-07-14,0.07210300117731094
2024-07-15,0.07829999923706055
2024-07-16,0.07659400254487991
2024-07-17,0.07530800253152847
2024-07-18,0.07272599637508392
2024-07-19,0.07472400367259979
2024-07-20,0.07467799633741379
2024-07-21,0.07470499724149704
2024-07-22,0.07084999978542328
2024-07-23,0.0682620033621788
2024-07-24,0.06652999669313431
2024-07-25,0.0660339966416359
2024-07-26,0.06828799843788147
2024-07-27,0.06876199692487717
2024-07-28,0.0675320029258728
2024-07-29,0.06709299981594086
2024-07-30,0.06594199687242508
2024-07-31,0.06297600269317627
2024-08-01,0.06336399912834167
2024-08-02,0.059457000344991684
2024-08-03,0.05822499841451645
2024-08-04,0.055243998765945435
2024-08-05,0.052232999354600906
2024-08-06,0.055066000670194626
2024-08-07,0.05131499841809273
2024-08-08,0.05902700126171112
2024-08-09,0.056262001395225525
2024-08-10,0.055907998234033585
2024-08-11,0.05264800041913986
2024-08-12,0.053839001804590225
2024-08-13,0.05427499860525131
2024-08-14,0.053619999438524246
2024-08-15,0.05195299908518791
2024-08-16,0.05198799818754196
2024-08-17,0.052643001079559326
2024-08-18,0.05314100161194801
2024-08-19,0.05431799963116646
2024-08-20,0.05369200184941292
2024-08-21,0.05476300045847893
2024-08-22,0.055275000631809235
2024-08-23,0.059491001069545746
2024-08-24,0.060465000569820404
2024-08-25,0.05900299921631813
2024-08-26,0.056042999029159546
2024-08-27,0.05260400101542473
2024-08-28,0.05132799968123436
2024-08-29,0.05114300176501274
2024-08-30,0.05136900022625923
2024-08-31,0.04997299984097481
2024-09-01,0.047954998910427094
2024-09-02,0.050811998546123505
2024-09-03,0.048870999366045
2024-09-04,0.04931199923157692
2024-09-05,0.04817799851298332
2024-09-06,0.047120001167058945
2024-09-07,0.048583000898361206
2024-09-08,0.04944799840450287
2024-09-09,0.05107799917459488
2024-09-10,0.05093799903988838
2024-09-11,0.05002700164914131
2024-09-12,0.050544001162052155
2024-09-13,0.05238499864935875
2024-09-14,0.05166200175881386
2024-09-15,0.05013899877667427
2024-09-16,0.04945399984717369
2024-09-17,0.049865998327732086
2024-09-18,0.050613000988960266
2024-09-19,0.05165499821305275
2024-09-20,0.05274999886751175
2024-09-21,0.05606300011277199
2024-09-22,0.05384499952197075
2024-09-23,0.05797199904918671
2024-09-24,0.05782200023531914
2024-09-25,0.05846099928021431
2024-09-26,0.06174800172448158
2024-09-27,0.061879999935626984
2024-09-28,0.06125200167298317
2024-09-29,0.06142200157046318
2024-09-30,0.057454999536275864
2024-10-01,0.05287599936127663
2024-10-02,0.051669999957084656
2024-10-03,0.05166200175881386
2024-10-04,0.05473899841308594
2024-10-05,0.0531340017914772
2024-10-06,0.05416300147771835
2024-10-07,0.05249100178480148
2024-10-08,0.05229699984192848
2024-10-09,0.05021100118756294
2024-10-10,0.050301000475883484
2024-10-11,0.051357999444007874
2024-10-12,0.05152900144457817
2024-10-13,0.05113000050187111
2024-10-14,0.05341599881649017
2024-10-15,0.05609099939465523
2024-10-16,0.05352399870753288
2024-10-17,0.05112399905920029
2024-10-18,0.05176300182938576
2024-10-19,0.0534680001437664
2024-10-20,0.0558909997344017
2024-10-21,0.052896998822689056
2024-10-22,0.052531998604536057
2024-10-23,0.05121900141239166
2024-10-24,0.05114100128412247
2024-10-25,0.047634001821279526
2024-10-26,0.04814799875020981
2024-10-27,0.04884599894285202
2024-10-28,0.04878599941730499
2024-10-29,0.04962199926376343
2024-10-30,0.04865200072526932
2024-10-31,0.0462849996984005
2024-11-01,0.04558999836444855
2024-11-02,0.044842999428510666
2024-11-03,0.042851999402046204
2024-11-04,0.04248400032520294
2024-11-05,0.04608500003814697
2024-11-06,0.04903100058436394
2024-11-07,0.0492589995265007
2024-11-08,0.05224300175905228
2024-11-09,0.052792999893426895
2024-11-10,0.05495399981737137
2024-11-11,0.05841999873518944
2024-11-12,0.06472799926996231
2024-11-13,0.059487998485565186
2024-11-14,0.06377600133419037
2024-11-15,0.07278800010681152
2024-11-16,0.09064099937677383
2024-11-17,0.09029000252485275
2024-11-18,0.14474600553512573
2024-11-19,0.13307900726795197
2024-11-20,0.12208600342273712
2024-11-21,0.12661400437355042
2024-11-22,0.1469770073890686
2024-11-23,0.1544570028781891
2024-11-24,0.14717699587345123
2024-11-25,0.1349090039730072
2024-11-26,0.13916000723838806
2024-11-27,0.14188599586486816
2024-11-28,0.1448580026626587
2024-11-29,0.1783670037984848
2024-11-30,0.16929300129413605
2024-12-01,0.20935100317001343
2024-12-02,0.3088630139827728
2024-12-03,0.3157469928264618
2024-12-04,0.28806400299072266
2024-12-05,0.28874099254608154
2024-12-06,0.36735400557518005
2024-12-07,0.3321180045604706
2024-12-08,0.3286539912223816
2024-12-09,0.28133800625801086
2024-12-10,0.2894020080566406
2024-12-11,0.2996540069580078
2024-12-12,0.29159000515937805
2024-12-13,0.31477200984954834
2024-12-14,0.2938779890537262
2024-12-15,0.2955709993839264
2024-12-16,0.282478004693985
2024-12-17,0.2841629981994629
2024-12-18,0.27188000082969666
2024-12-19,0.26856499910354614
2024-12-20,0.27060800790786743
2024-12-21,0.25424298644065857
2024-12-22,0.2651279866695404
2024-12-23,0.2914530038833618
2024-12-24,0.3288240134716034
2024-12-25,0.3134959936141968
2024-12-26,0.2844040095806122
2024-12-27,0.2757839858531952
2024-12-28,0.29398900270462036
2024-12-29,0.2789370119571686
2024-12-30,0.27805399894714355
2024-12-31,0.2684890031814575
2025-01-01,0.29392099380493164
2025-01-02,0.29170501232147217
2025-01-03,0.31338098645210266
2025-01-04,0.30578601360321045
2025-01-05,0.30129700899124146
2025-01-06,0.3080520033836365
2025-01-07,0.28953900933265686
2025-01-08,0.2847920060157776
2025-01-09,0.2688019871711731
2025-01-10,0.2818700075149536
2025-01-11,0.2913860082626343
2025-01-12,0.27798399329185486
2025-01-13,0.27501198649406433
2025-01-14,0.2869890034198761
2025-01-15,0.3236599862575531
2025-01-16,0.36343398690223694
2025-01-17,0.37522101402282715
2025-01-18,0.35506999492645264
2025-01-19,0.3262380063533783
2025-01-20,0.34109100699424744
2025-01-21,0.33715999126434326
2025-01-22,0.32519200444221497
2025-01-23,0.32718899846076965
2025-01-24,0.32722100615501404
2025-01-25,0.33199700713157654
2025-01-26,0.32340899109840393
2025-01-27,0.3143489956855774
2025-01-28,0.2991810142993927
2025-01-29,0.30885401368141174
2025-01-30,0.31621700525283813
2025-01-31,0.30648499727249146
2025-02-01,0.2855280041694641
2025-02-02,0.2533169984817505
2025-02-03,0.27514898777008057
2025-02-04,0.2509010136127472
2025-02-05,0.23869100213050842
2025-02-06,0.22883599996566772
2025-02-07,0.23284700512886047
2025-02-08,0.23450599610805511
2025-02-09,0.2295749932527542
2025-02-10,0.23190400004386902
2025-02-11,0.22879500687122345
2025-02-12,0.23454700410366058
2025-02-13,0.22570399940013885
2025-02-14,0.23089900612831116
2025-02-15,0.22906500101089478
2025-02-16,0.22014600038528442
2025-02-17,0.21204300224781036
2025-02-18,0.2066829949617386
2025-02-19,0.21569600701332092
2025-02-20,0.2219499945640564
2025-02-21,0.2132059931755066
2025-02-22,0.2165219932794571
2025-02-23,0.21149900555610657
2025-02-24,0.19624100625514984
2025-02-25,0.19717900454998016
2025-02-26,0.19775700569152832
2025-02-27,0.19960199296474457
2025-02-28,0.21262499690055847
2025-03-01,0.25308799743652344
2025-03-02,0.2646560072898865
2025-03-03,0.22281700372695923
2025-03-04,0.24156099557876587
2025-03-05,0.2491299957036972
2025-03-06,0.23794099688529968
2025-03-07,0.2326270043849945
2025-03-08,0.22664299607276917
2025-03-09,0.19926899671554565
2025-03-10,0.18943500518798828
2025-03-11,0.19580699503421783
2025-03-12,0.20095999538898468
2025-03-13,0.18925000727176666
2025-03-14,0.19188900291919708
2025-03-15,0.19270600378513336
2025-03-16,0.1852020025253296
2025-03-17,0.1916539967060089
2025-03-18,0.18854999542236328
2025-03-19,0.19747500121593475
2025-03-20,0.18985000252723694
2025-03-21,0.18442200124263763
2025-03-22,0.18243999779224396
2025-03-23,0.1856909990310669
2025-03-24,0.19289399683475494
2025-03-25,0.1948779970407486
2025-03-26,0.19158099591732025
2025-03-27,0.19339700043201447
2025-03-28,0.18189799785614014
2025-03-29,0.17200599610805511
2025-03-30,0.1676120012998581
2025-03-31,0.16317600011825562
2025-04-01,0.17013199627399445
2025-04-02,0.16151799261569977
2025-04-03,0.16235999763011932
2025-04-04,0.16420599818229675
2025-04-05,0.16209399700164795
2025-04-06,0.1396619975566864
2025-04-07,0.15245600044727325
2025-04-08,0.1459680050611496
2025-04-09,0.16858400404453278
2025-04-10,0.16754299402236938
2025-04-11,0.16751299798488617
2025-04-12,0.17760500311851501
2025-04-13,0.16532500088214874
2025-04-14,0.16511599719524384
2025-04-15,0.15695899724960327
2025-04-16,0.15739600360393524
2025-04-17,0.16287699341773987
2025-04-18,0.16509200632572174
2025-04-19,0.16684700548648834
2025-04-20,0.166020005941391
2025-04-21,0.1693830043077469
2025-04-22,0.18135100603103638
2025-04-23,0.18039800226688385
2025-04-24,0.18833200633525848
2025-04-25,0.19238999485969543
2025-04-26,0.19169999659061432
2025-04-27,0.1905760020017624
2025-04-28,0.19073300063610077
2025-04-29,0.18633800745010376
2025-04-30,0.1821179986000061
2025-05-01,0.1861789971590042
2025-05-02,0.18692100048065186
2025-05-03,0.1804009974002838
2025-05-04,0.17619000375270844
2025-05-05,0.1735599935054779
2025-05-06,0.1770399957895279
2025-05-07,0.17576999962329865
2025-05-08,0.19495199620723724
2025-05-09,0.2022469937801361
2025-05-10,0.21934600174427032
2025-05-11,0.2064100056886673
2025-05-12,0.21527400612831116
2025-05-13,0.2164209932088852
2025-05-14,0.20613400638103485
2025-05-15,0.19767600297927856
2025-05-16,0.19547100365161896
2025-05-17,0.19101199507713318
2025-05-18,0.19740299880504608
2025-05-19,0.19391599297523499
2025-05-20,0.19494399428367615
2025-05-21,0.19815999269485474
2025-05-22,0.20457500219345093
2025-05-23,0.190092995762825
2025-05-24,0.18852399289608002
2025-05-25,0.1881989985704422
2025-05-26,0.18588000535964966
2025-05-27,0.18742500245571136
2025-05-28,0.18589800596237183
2025-05-29,0.1795009970664978
2025-05-30,0.16707800328731537
2025-05-31,0.16754400730133057
2025-06-01,0.16862499713897705
2025-06-02,0.17146800458431244
2025-06-03,0.1718669980764389
2025-06-04,0.1672080010175705
2025-06-05,0.1598220020532608
2025-06-06,0.16449500620365143
2025-06-07,0.16884100437164307
2025-06-08,0.16929200291633606
2025-06-09,0.1777929961681366
2025-06-10,0.18000799417495728
2025-06-11,0.17299500107765198
2025-06-12,0.1632699966430664
2025-06-13,0.1589290052652359
2025-06-14,0.15519699454307556
2025-06-15,0.154571995139122
2025-06-16,0.15356600284576416
2025-06-17,0.14875100553035736
2025-06-18,0.14788100123405457
2025-06-19,0.1477700024843216
2025-06-20,0.14461499452590942
2025-06-21,0.13792000710964203
2025-06-22,0.1335030049085617
2025-06-23,0.15182699263095856
2025-06-24,0.15386299788951874
2025-06-25,0.14989399909973145
2025-06-26,0.14273899793624878
2025-06-27,0.14605900645256042
2025-06-28,0.1478929966688156
2025-06-29,0.15273399651050568
2025-06-30,0.15002000331878662
2025-07-01,0.1447419971227646
2025-07-02,0.1552319973707199
2025-07-03,0.158952996134758
2025-07-04,0.1529950052499771
2025-07-05,0.1542470008134842
2025-07-06,0.1595340073108673
2025-07-07,0.1583629995584488
2025-07-08,0.16088999807834625
2025-07-09,0.1710209995508194
2025-07-10,0.18981799483299255
2025-07-11,0.19383299350738525
2025-07-12,0.19725899398326874
2025-07-13,0.2409379929304123
2025-07-14,0.23623499274253845
2025-07-15,0.23306100070476532
2025-07-16,0.23628200590610504
2025-07-17,0.2785319983959198
2025-07-18,0.25935098528862
2025-07-19,0.2672399878501892
2025-07-20,0.2715280055999756
2025-07-21,0.2712950110435486
2025-07-22,0.2749679982662201
2025-07-23,0.2452390044927597
2025-07-24,0.23896600306034088
2025-07-25,0.2584420144557953
2025-07-26,0.27923300862312317
2025-07-27,0.29161399602890015
2025-07-28,0.2707970142364502
2025-07-29,0.2637360095977783
2025-07-30,0.2557249963283539
2025-07-31,0.2513499855995178
2025-08-01,0.24223899841308594
2025-08-02,0.23012199997901917
2025-08-03,0.24877199530601501
2025-08-04,0.25059399008750916
2025-08-05,0.23916499316692352
2025-08-06,0.24474899470806122
2025-08-07,0.25955599546432495
2025-08-08,0.26192501187324524
2025-08-09,0.26625901460647583
2025-08-10,0.2593649923801422
2025-08-11,0.24702000617980957
2025-08-12,0.26063698530197144
2025-08-13,0.26649200916290283
2025-08-14,0.2486419975757599
2025-08-15,0.24765600264072418
2025-08-16,0.25244200229644775
2025-08-17,0.25225600600242615
2025-08-18,0.24501900374889374
2025-08-19,0.2311449944972992
2025-08-20,0.2414489984512329
2025-08-21,0.2354619950056076
2025-08-22,0.25679799914360046
2025-08-23,0.2531859874725342
2025-08-24,0.24787500500679016
2025-08-25,0.23109999299049377
2025-08-26,0.24174199998378754
2025-08-27,0.2374580055475235
2025-08-28,0.23901799321174622
2025-08-29,0.22799000144004822
2025-08-30,0.22594499588012695
2025-08-31,0.21891799569129944
2025-09-01,0.21405600011348724
2025-09-02,0.22040100395679474
2025-09-03,0.21942199766635895
2025-09-04,0.2136780023574829
2025-09-05,0.21842700242996216
2025-09-06,0.2146330028772354
2025-09-07,0.2194480001926422
2025-09-08,0.22658200562000275
2025-09-09,0.22809399664402008
2025-09-10,0.23407599329948425
2025-09-11,0.2398100048303604
2025-09-12,0.24567100405693054
2025-09-13,0.24819199740886688
2025-09-14,0.24099799990653992
2025-09-15,0.2371319979429245
2025-09-16,0.23810400068759918
2025-09-17,0.2426699995994568
2025-09-18,0.24650700390338898
2025-09-19,0.23892299830913544
2025-09-20,0.24212299287319183
2025-09-21,0.23420299589633942
2025-09-22,0.22227700054645538
2025-09-23,0.21931299567222595
2025-09-24,0.22135500609874725
2025-09-25,0.2073190063238144
2025-09-26,0.2095625400543213
